cpf,estabelecimento,cidade,uf,valor,compra_virtual,data_hora,latitude,longitude
21127242432,Loja C,São Paulo,SP,183.17,False,2024-12-10 00:23:00,-23.5505,-46.6333
63332663133,Loja A,Salvador,BA,271.66,True,2024-12-08 13:47:00,-12.9714,-38.5014
29241750568,Loja D,Belo Horizonte,MG,221.85,False,2024-12-18 01:19:00,-19.9191,-43.9386
13575499231,Loja C,São Paulo,SP,487.32,True,2024-12-23 02:24:00,-23.5505,-46.6333
19836021835,Loja A,São Paulo,SP,106.64,True,2024-12-18 06:30:00,-23.5505,-46.6333
89849992378,Loja B,Salvador,BA,304.96,False,2024-12-03 20:10:00,-12.9714,-38.5014
81909742873,Loja A,São Paulo,SP,324.16,True,2024-12-09 15:41:00,-23.5505,-46.6333
33593347453,Loja B,São Paulo,SP,345.39,False,2024-12-25 19:14:00,-23.5505,-46.6333
21127242432,Loja C,Salvador,BA,405.88,True,2024-12-12 12:56:00,-12.9714,-38.5014
55701625671,Loja A,Salvador,BA,188.31,False,2024-12-16 01:17:00,-12.9714,-38.5014
21988281646,Loja D,Belo Horizonte,MG,309.97,False,2024-12-30 20:49:00,-19.9191,-43.9386
89849992378,Loja A,Curitiba,PR,201.48,False,2024-12-01 17:25:00,-25.4284,-49.2733
21127242432,Loja D,Fortaleza,CE,450.86,True,2024-12-14 02:06:00,-3.7172,-38.5437
55701625671,Loja B,Rio de Janeiro,RJ,213.11,False,2024-12-27 17:25:00,-22.9068,-43.1729
69930129946,Loja B,Fortaleza,CE,123.46,True,2024-12-04 21:29:00,-3.7172,-38.5437
69205217019,Loja A,Belo Horizonte,MG,210.18,True,2024-12-18 18:52:00,-19.9191,-43.9386
63332663133,Loja D,Belo Horizonte,MG,410.08,False,2024-12-13 14:03:00,-19.9191,-43.9386
10979653485,Loja A,Curitiba,PR,351.88,True,2024-12-01 11:44:00,-25.4284,-49.2733
81909742873,Loja D,Fortaleza,CE,420.08,True,2024-12-18 09:58:00,-3.7172,-38.5437
69205217019,Loja A,Curitiba,PR,336.14,True,2024-12-04 13:43:00,-25.4284,-49.2733
35316259519,Loja D,Rio de Janeiro,RJ,182.71,False,2024-12-23 01:39:00,-22.9068,-43.1729
67462158972,Loja B,Salvador,BA,108.17,False,2024-12-05 01:33:00,-12.9714,-38.5014
11410425299,Loja D,Curitiba,PR,146.88,False,2024-12-06 04:22:00,-25.4284,-49.2733
13575499231,Loja C,Belo Horizonte,MG,187.27,False,2024-12-25 23:45:00,-19.9191,-43.9386
11410425299,Loja C,Rio de Janeiro,RJ,456.74,False,2024-12-22 19:07:00,-22.9068,-43.1729
21127242432,Loja D,Curitiba,PR,450.4,False,2024-12-28 23:05:00,-25.4284,-49.2733
33593347453,Loja B,Rio de Janeiro,RJ,395.27,True,2024-12-27 21:02:00,-22.9068,-43.1729
33593347453,Loja A,São Paulo,SP,345.71,False,2024-12-26 09:52:00,-23.5505,-46.6333
55701625671,Loja A,Fortaleza,CE,266.43,False,2024-12-21 23:14:00,-3.7172,-38.5437
33996388255,Loja D,Fortaleza,CE,412.42,True,2024-12-05 16:26:00,-3.7172,-38.5437
67462158972,Loja D,Fortaleza,CE,377.9,False,2024-12-23 08:05:00,-3.7172,-38.5437
13575499231,Loja C,Curitiba,PR,254.17,True,2024-12-10 23:03:00,-25.4284,-49.2733
33996388255,Loja C,Rio de Janeiro,RJ,137.6,False,2024-12-15 09:51:00,-22.9068,-43.1729
11410425299,Loja C,Fortaleza,CE,173.72,True,2024-12-02 01:05:00,-3.7172,-38.5437
13575499231,Loja C,Fortaleza,CE,397.96,True,2024-12-27 16:25:00,-3.7172,-38.5437
29241750568,Loja D,Rio de Janeiro,RJ,287.5,False,2024-12-19 15:34:00,-22.9068,-43.1729
10979653485,Loja D,São Paulo,SP,284.18,False,2024-12-14 10:37:00,-23.5505,-46.6333
55701625671,Loja B,Rio de Janeiro,RJ,322.24,False,2024-12-20 18:41:00,-22.9068,-43.1729
52816175565,Loja C,Fortaleza,CE,427.12,True,2024-12-24 11:28:00,-3.7172,-38.5437
33593347453,Loja C,São Paulo,SP,273.81,False,2024-12-17 06:58:00,-23.5505,-46.6333
44527891409,Loja C,Salvador,BA,314.38,False,2024-12-02 12:28:00,-12.9714,-38.5014
33996388255,Loja A,São Paulo,SP,442.39,False,2024-12-20 04:13:00,-23.5505,-46.6333
33593347453,Loja A,São Paulo,SP,382.9,True,2024-12-18 17:53:00,-23.5505,-46.6333
52816175565,Loja B,Curitiba,PR,319.05,False,2024-12-26 16:44:00,-25.4284,-49.2733
67462158972,Loja A,Salvador,BA,348.36,False,2024-12-18 01:36:00,-12.9714,-38.5014
69205217019,Loja D,Rio de Janeiro,RJ,143.95,False,2024-12-18 06:51:00,-22.9068,-43.1729
19836021835,Loja C,Rio de Janeiro,RJ,172.82,True,2024-12-20 20:17:00,-22.9068,-43.1729
10979653485,Loja C,Curitiba,PR,121.45,False,2024-12-03 17:33:00,-25.4284,-49.2733
67462158972,Loja C,Belo Horizonte,MG,350.0,False,2024-12-03 11:51:00,-19.9191,-43.9386
63332663133,Loja C,Fortaleza,CE,340.97,False,2024-12-28 23:24:00,-3.7172,-38.5437
21127242432,Loja A,Rio de Janeiro,RJ,376.38,True,2024-12-17 23:38:00,-22.9068,-43.1729
44527891409,Loja A,Curitiba,PR,425.23,True,2024-12-08 23:11:00,-25.4284,-49.2733
44527891409,Loja A,Fortaleza,CE,474.47,True,2024-12-22 09:13:00,-3.7172,-38.5437
33593347453,Loja B,Rio de Janeiro,RJ,306.0,True,2024-12-29 18:01:00,-22.9068,-43.1729
33996388255,Loja B,São Paulo,SP,104.53,False,2024-12-02 17:09:00,-23.5505,-46.6333
10979653485,Loja D,Fortaleza,CE,299.54,False,2024-12-27 23:05:00,-3.7172,-38.5437
21127242432,Loja A,Belo Horizonte,MG,208.43,True,2024-12-21 15:48:00,-19.9191,-43.9386
10979653485,Loja D,Belo Horizonte,MG,195.74,True,2024-12-07 02:56:00,-19.9191,-43.9386
69205217019,Loja D,São Paulo,SP,359.1,True,2024-12-26 12:50:00,-23.5505,-46.6333
29241750568,Loja A,Curitiba,PR,124.03,True,2024-12-27 05:19:00,-25.4284,-49.2733
69205217019,Loja B,São Paulo,SP,102.49,True,2024-12-07 20:16:00,-23.5505,-46.6333
55701625671,Loja C,Curitiba,PR,344.75,True,2024-12-25 00:35:00,-25.4284,-49.2733
55701625671,Loja A,Belo Horizonte,MG,161.78,True,2024-12-25 04:46:00,-19.9191,-43.9386
33593347453,Loja A,Rio de Janeiro,RJ,213.33,False,2024-12-08 19:53:00,-22.9068,-43.1729
69205217019,Loja B,Belo Horizonte,MG,496.93,False,2024-12-12 00:01:00,-19.9191,-43.9386
19836021835,Loja D,Belo Horizonte,MG,169.75,False,2024-12-06 23:40:00,-19.9191,-43.9386
89849992378,Loja D,Fortaleza,CE,337.01,False,2024-12-09 20:03:00,-3.7172,-38.5437
21988281646,Loja D,Salvador,BA,238.69,True,2024-12-29 18:19:00,-12.9714,-38.5014
52224086377,Loja C,Salvador,BA,381.24,False,2024-12-13 14:16:00,-12.9714,-38.5014
33996388255,Loja B,Belo Horizonte,MG,449.61,True,2024-12-06 09:46:00,-19.9191,-43.9386
19836021835,Loja D,Salvador,BA,212.3,True,2024-12-13 03:23:00,-12.9714,-38.5014
44527891409,Loja B,Salvador,BA,313.43,False,2024-12-29 15:41:00,-12.9714,-38.5014
33996388255,Loja A,Fortaleza,CE,375.32,True,2024-12-20 02:27:00,-3.7172,-38.5437
33593347453,Loja C,Belo Horizonte,MG,176.58,True,2024-12-02 19:42:00,-19.9191,-43.9386
52224086377,Loja C,Curitiba,PR,463.85,True,2024-12-21 19:55:00,-25.4284,-49.2733
33593347453,Loja A,Fortaleza,CE,234.57,False,2024-12-29 22:12:00,-3.7172,-38.5437
52816175565,Loja B,Curitiba,PR,360.26,False,2024-12-19 07:39:00,-25.4284,-49.2733
10979653485,Loja C,São Paulo,SP,418.63,True,2024-12-17 11:30:00,-23.5505,-46.6333
67462158972,Loja A,Curitiba,PR,479.17,False,2024-12-05 15:38:00,-25.4284,-49.2733
29241750568,Loja A,Curitiba,PR,352.55,True,2024-12-02 19:15:00,-25.4284,-49.2733
21988281646,Loja B,Rio de Janeiro,RJ,132.91,True,2024-12-30 07:37:00,-22.9068,-43.1729
35316259519,Loja B,São Paulo,SP,164.59,False,2024-12-12 04:48:00,-23.5505,-46.6333
19836021835,Loja C,Belo Horizonte,MG,312.85,False,2024-12-17 19:15:00,-19.9191,-43.9386
69930129946,Loja D,São Paulo,SP,435.78,False,2024-12-13 12:49:00,-23.5505,-46.6333
10979653485,Loja A,Rio de Janeiro,RJ,327.57,False,2024-12-28 18:26:00,-22.9068,-43.1729
89849992378,Loja B,Rio de Janeiro,RJ,319.4,True,2024-12-03 05:50:00,-22.9068,-43.1729
63332663133,Loja B,São Paulo,SP,152.8,True,2024-12-13 19:24:00,-23.5505,-46.6333
21127242432,Loja A,São Paulo,SP,249.57,False,2024-12-12 19:33:00,-23.5505,-46.6333
69930129946,Loja D,São Paulo,SP,104.65,False,2024-12-19 00:39:00,-23.5505,-46.6333
81909742873,Loja D,Salvador,BA,390.34,False,2024-12-26 18:58:00,-12.9714,-38.5014
67462158972,Loja D,Belo Horizonte,MG,326.51,False,2024-12-15 11:06:00,-19.9191,-43.9386
35316259519,Loja C,Salvador,BA,499.7,False,2024-12-03 04:13:00,-12.9714,-38.5014
89849992378,Loja A,Salvador,BA,428.7,True,2024-12-08 23:39:00,-12.9714,-38.5014
67462158972,Loja C,Belo Horizonte,MG,203.76,False,2024-12-27 19:29:00,-19.9191,-43.9386
55701625671,Loja D,Fortaleza,CE,277.91,True,2024-12-14 07:00:00,-3.7172,-38.5437
69930129946,Loja B,Rio de Janeiro,RJ,497.69,False,2024-12-26 10:57:00,-22.9068,-43.1729
11410425299,Loja D,Salvador,BA,243.94,True,2024-12-17 08:49:00,-12.9714,-38.5014
63332663133,Loja A,Belo Horizonte,MG,218.76,False,2024-12-09 21:52:00,-19.9191,-43.9386
13575499231,Loja B,São Paulo,SP,145.92,False,2024-12-09 22:19:00,-23.5505,-46.6333
52224086377,Loja D,São Paulo,SP,173.99,True,2024-12-06 04:31:00,-23.5505,-46.6333
33996388255,Loja B,São Paulo,SP,334.53,True,2024-12-19 12:04:00,-23.5505,-46.6333
69930129946,Loja B,Salvador,BA,334.11,True,2024-12-28 21:42:00,-12.9714,-38.5014
21988281646,Loja D,São Paulo,SP,362.63,True,2024-12-01 22:04:00,-23.5505,-46.6333
44527891409,Loja C,São Paulo,SP,356.54,True,2024-12-18 12:09:00,-23.5505,-46.6333
55701625671,Loja A,Salvador,BA,138.09,False,2024-12-06 11:12:00,-12.9714,-38.5014
33593347453,Loja B,Fortaleza,CE,441.87,False,2024-12-17 21:37:00,-3.7172,-38.5437
63332663133,Loja A,Salvador,BA,428.17,False,2024-12-14 08:25:00,-12.9714,-38.5014
63332663133,Loja B,São Paulo,SP,405.34,False,2024-12-23 20:32:00,-23.5505,-46.6333
35316259519,Loja D,Curitiba,PR,495.86,False,2024-12-12 07:13:00,-25.4284,-49.2733
10979653485,Loja A,Salvador,BA,481.85,True,2024-12-06 03:41:00,-12.9714,-38.5014
69205217019,Loja C,Rio de Janeiro,RJ,401.31,False,2024-12-30 09:38:00,-22.9068,-43.1729
52224086377,Loja D,Belo Horizonte,MG,174.71,False,2024-12-17 04:27:00,-19.9191,-43.9386
29241750568,Loja D,Rio de Janeiro,RJ,372.58,False,2024-12-08 11:29:00,-22.9068,-43.1729
29241750568,Loja A,Curitiba,PR,474.15,True,2024-12-16 03:03:00,-25.4284,-49.2733
55701625671,Loja B,Rio de Janeiro,RJ,161.71,True,2024-12-12 04:34:00,-22.9068,-43.1729
11410425299,Loja B,São Paulo,SP,438.69,True,2024-12-13 20:18:00,-23.5505,-46.6333
19836021835,Loja A,Belo Horizonte,MG,374.31,True,2024-12-23 22:12:00,-19.9191,-43.9386
21988281646,Loja D,Rio de Janeiro,RJ,454.91,True,2024-12-06 04:15:00,-22.9068,-43.1729
10979653485,Loja B,Rio de Janeiro,RJ,227.87,False,2024-12-25 23:40:00,-22.9068,-43.1729
89849992378,Loja B,São Paulo,SP,217.6,True,2024-12-17 12:56:00,-23.5505,-46.6333
52816175565,Loja A,Belo Horizonte,MG,212.62,False,2024-12-17 11:43:00,-19.9191,-43.9386
33996388255,Loja D,Belo Horizonte,MG,259.57,False,2024-12-18 01:49:00,-19.9191,-43.9386
55701625671,Loja C,Salvador,BA,493.26,True,2024-12-30 22:04:00,-12.9714,-38.5014
11410425299,Loja A,São Paulo,SP,437.54,True,2024-12-09 21:29:00,-23.5505,-46.6333
10979653485,Loja B,São Paulo,SP,445.91,False,2024-12-27 22:46:00,-23.5505,-46.6333
33593347453,Loja A,Rio de Janeiro,RJ,223.89,False,2024-12-22 05:49:00,-22.9068,-43.1729
13575499231,Loja D,Fortaleza,CE,431.66,False,2024-12-17 18:23:00,-3.7172,-38.5437
10979653485,Loja D,Salvador,BA,249.3,False,2024-12-19 18:52:00,-12.9714,-38.5014
21988281646,Loja D,Rio de Janeiro,RJ,475.31,True,2024-12-24 08:24:00,-22.9068,-43.1729
33996388255,Loja B,Salvador,BA,135.26,False,2024-12-06 05:08:00,-12.9714,-38.5014
89849992378,Loja A,Belo Horizonte,MG,416.46,True,2024-12-07 04:37:00,-19.9191,-43.9386
33996388255,Loja B,Salvador,BA,100.51,False,2024-12-09 14:16:00,-12.9714,-38.5014
52816175565,Loja A,São Paulo,SP,176.78,False,2024-12-12 15:40:00,-23.5505,-46.6333
44527891409,Loja A,Curitiba,PR,469.15,True,2024-12-07 15:07:00,-25.4284,-49.2733
44527891409,Loja C,Fortaleza,CE,339.07,False,2024-12-11 13:18:00,-3.7172,-38.5437
69205217019,Loja C,São Paulo,SP,208.55,True,2024-12-21 04:22:00,-23.5505,-46.6333
21988281646,Loja D,Belo Horizonte,MG,353.19,True,2024-12-26 02:45:00,-19.9191,-43.9386
81909742873,Loja D,Belo Horizonte,MG,456.9,True,2024-12-13 16:19:00,-19.9191,-43.9386
67462158972,Loja A,Curitiba,PR,256.6,False,2024-12-28 02:51:00,-25.4284,-49.2733
89849992378,Loja A,Rio de Janeiro,RJ,336.89,True,2024-12-09 20:31:00,-22.9068,-43.1729
33996388255,Loja D,Fortaleza,CE,148.5,False,2024-12-20 07:05:00,-3.7172,-38.5437
44527891409,Loja C,Belo Horizonte,MG,303.14,True,2024-12-01 02:12:00,-19.9191,-43.9386
11410425299,Loja B,Belo Horizonte,MG,201.02,True,2024-12-06 23:35:00,-19.9191,-43.9386
21127242432,Loja D,Fortaleza,CE,360.07,True,2024-12-17 18:41:00,-3.7172,-38.5437
52816175565,Loja D,Belo Horizonte,MG,449.18,True,2024-12-15 01:34:00,-19.9191,-43.9386
63332663133,Loja B,Belo Horizonte,MG,328.3,True,2024-12-08 12:28:00,-19.9191,-43.9386
69205217019,Loja A,Salvador,BA,154.15,False,2024-12-01 04:59:00,-12.9714,-38.5014
89849992378,Loja B,São Paulo,SP,378.42,False,2024-12-09 12:27:00,-23.5505,-46.6333
21988281646,Loja D,Rio de Janeiro,RJ,230.96,False,2024-12-17 06:02:00,-22.9068,-43.1729
33996388255,Loja C,Fortaleza,CE,287.65,True,2024-12-17 13:08:00,-3.7172,-38.5437
63332663133,Loja B,Belo Horizonte,MG,382.64,False,2024-12-30 19:30:00,-19.9191,-43.9386
63332663133,Loja C,Fortaleza,CE,154.05,True,2024-12-29 10:03:00,-3.7172,-38.5437
67462158972,Loja A,Rio de Janeiro,RJ,430.64,False,2024-12-17 15:21:00,-22.9068,-43.1729
81909742873,Loja B,Fortaleza,CE,370.74,True,2024-12-08 10:34:00,-3.7172,-38.5437
67462158972,Loja C,Salvador,BA,260.58,True,2024-12-10 18:40:00,-12.9714,-38.5014
10979653485,Loja B,Fortaleza,CE,427.67,False,2024-12-19 18:48:00,-3.7172,-38.5437
13575499231,Loja D,Belo Horizonte,MG,492.5,False,2024-12-29 04:51:00,-19.9191,-43.9386
21127242432,Loja C,Belo Horizonte,MG,469.62,True,2024-12-19 22:37:00,-19.9191,-43.9386
33996388255,Loja A,Salvador,BA,198.63,True,2024-12-24 13:17:00,-12.9714,-38.5014
35316259519,Loja C,Rio de Janeiro,RJ,238.46,False,2024-12-27 09:50:00,-22.9068,-43.1729
33593347453,Loja A,Belo Horizonte,MG,234.83,False,2024-12-11 04:16:00,-19.9191,-43.9386
29241750568,Loja C,Curitiba,PR,248.43,True,2024-12-15 17:28:00,-25.4284,-49.2733
52816175565,Loja D,Salvador,BA,352.09,False,2024-12-12 11:05:00,-12.9714,-38.5014
55701625671,Loja C,Salvador,BA,393.98,True,2024-12-20 13:08:00,-12.9714,-38.5014
69205217019,Loja B,Salvador,BA,159.01,False,2024-12-12 00:49:00,-12.9714,-38.5014
33996388255,Loja D,Fortaleza,CE,409.13,False,2024-12-14 23:47:00,-3.7172,-38.5437
67462158972,Loja B,Belo Horizonte,MG,401.54,False,2024-12-27 08:13:00,-19.9191,-43.9386
55701625671,Loja C,Curitiba,PR,127.63,True,2024-12-23 17:23:00,-25.4284,-49.2733
67462158972,Loja Y,Belo Horizonte,MG,137.79,False,2024-12-20 15:16:00,-19.9191,-43.9386
11410425299,Loja A,São Paulo,SP,335.91,False,2024-12-26 18:11:00,-23.5505,-46.6333
33593347453,Loja B,Belo Horizonte,MG,196.58,False,2024-12-02 00:04:00,-19.9191,-43.9386
19836021835,Loja C,Belo Horizonte,MG,471.64,False,2024-12-07 08:11:00,-19.9191,-43.9386
52816175565,Loja C,São Paulo,SP,242.28,False,2024-12-21 20:01:00,-23.5505,-46.6333
52816175565,Loja D,Curitiba,PR,424.85,True,2024-12-27 10:54:00,-25.4284,-49.2733
44527891409,Loja C,Curitiba,PR,111.78,False,2024-12-10 22:16:00,-25.4284,-49.2733
55701625671,Loja A,Belo Horizonte,MG,116.0,True,2024-12-17 17:37:00,-19.9191,-43.9386
11410425299,Loja D,São Paulo,SP,379.91,False,2024-12-01 15:13:00,-23.5505,-46.6333
81909742873,Loja D,Rio de Janeiro,RJ,493.32,False,2024-12-11 13:26:00,-22.9068,-43.1729
63332663133,Loja D,São Paulo,SP,251.66,False,2024-12-22 08:42:00,-23.5505,-46.6333
21988281646,Loja C,São Paulo,SP,403.3,True,2024-12-07 12:18:00,-23.5505,-46.6333
69930129946,Loja C,São Paulo,SP,362.9,True,2024-12-27 15:07:00,-23.5505,-46.6333
11410425299,Loja C,Curitiba,PR,127.73,False,2024-12-06 11:33:00,-25.4284,-49.2733
52816175565,Loja B,Rio de Janeiro,RJ,174.13,False,2024-12-22 08:03:00,-22.9068,-43.1729
63332663133,Loja A,Curitiba,PR,204.22,False,2024-12-09 02:27:00,-25.4284,-49.2733
19836021835,Loja B,Belo Horizonte,MG,330.31,False,2024-12-07 11:54:00,-19.9191,-43.9386
33996388255,Loja D,Curitiba,PR,495.2,True,2024-12-02 06:01:00,-25.4284,-49.2733
35316259519,Loja C,Salvador,BA,195.54,False,2024-12-06 15:33:00,-12.9714,-38.5014
44527891409,Loja C,Salvador,BA,453.33,True,2024-12-22 08:54:00,-12.9714,-38.5014
33996388255,Loja B,Fortaleza,CE,448.73,False,2024-12-06 23:48:00,-3.7172,-38.5437
19836021835,Loja D,Rio de Janeiro,RJ,487.37,True,2024-12-05 16:43:00,-22.9068,-43.1729
10979653485,Loja A,São Paulo,SP,389.26,True,2024-12-13 09:23:00,-23.5505,-46.6333
19836021835,Loja D,Rio de Janeiro,RJ,119.67,True,2024-12-10 10:20:00,-22.9068,-43.1729
63332663133,Loja A,Curitiba,PR,167.83,True,2024-12-06 10:22:00,-25.4284,-49.2733
44527891409,Loja D,Fortaleza,CE,437.39,True,2024-12-26 12:40:00,-3.7172,-38.5437
52224086377,Loja B,Belo Horizonte,MG,140.2,True,2024-12-25 08:22:00,-19.9191,-43.9386
52224086377,Loja C,Belo Horizonte,MG,289.21,True,2024-12-30 00:40:00,-19.9191,-43.9386
11410425299,Loja D,Fortaleza,CE,484.99,True,2024-12-03 22:32:00,-3.7172,-38.5437
44527891409,Loja A,Curitiba,PR,326.02,True,2024-12-18 14:40:00,-25.4284,-49.2733
89849992378,Loja C,São Paulo,SP,297.71,True,2024-12-30 05:35:00,-23.5505,-46.6333
21988281646,Loja C,São Paulo,SP,372.45,True,2024-12-22 09:40:00,-23.5505,-46.6333
33996388255,Loja A,São Paulo,SP,293.5,True,2024-12-06 02:00:00,-23.5505,-46.6333
55701625671,Loja B,Curitiba,PR,259.61,False,2024-12-12 09:51:00,-25.4284,-49.2733
19836021835,Loja D,Salvador,BA,488.46,False,2024-12-06 23:32:00,-12.9714,-38.5014
33996388255,Loja C,Belo Horizonte,MG,238.16,False,2024-12-08 22:18:00,-19.9191,-43.9386
55701625671,Loja D,Rio de Janeiro,RJ,420.37,False,2024-12-24 22:09:00,-22.9068,-43.1729
21127242432,Loja D,Curitiba,PR,405.36,False,2024-12-26 15:58:00,-25.4284,-49.2733
89849992378,Loja B,Salvador,BA,318.46,False,2024-12-16 15:38:00,-12.9714,-38.5014
69930129946,Loja B,Fortaleza,CE,411.61,True,2024-12-04 04:08:00,-3.7172,-38.5437
35316259519,Loja A,Curitiba,PR,107.62,False,2024-12-24 07:32:00,-25.4284,-49.2733
44527891409,Loja C,Curitiba,PR,288.9,False,2024-12-14 23:57:00,-25.4284,-49.2733
13575499231,Loja A,Rio de Janeiro,RJ,417.67,True,2024-12-27 02:34:00,-22.9068,-43.1729
35316259519,Loja A,Salvador,BA,313.08,False,2024-12-05 15:18:00,-12.9714,-38.5014
21988281646,Loja C,São Paulo,SP,234.68,False,2024-12-07 09:14:00,-23.5505,-46.6333
52816175565,Loja C,São Paulo,SP,347.33,False,2024-12-30 15:51:00,-23.5505,-46.6333
63332663133,Loja Y,Fortaleza,CE,229.55,False,2024-12-04 02:46:00,-3.7172,-38.5437
33593347453,Loja D,Salvador,BA,356.33,True,2024-12-14 00:41:00,-12.9714,-38.5014
33996388255,Loja A,Fortaleza,CE,471.59,False,2024-12-26 11:06:00,-3.7172,-38.5437
10979653485,Loja C,Fortaleza,CE,488.72,False,2024-12-09 11:18:00,-3.7172,-38.5437
55701625671,Loja A,Fortaleza,CE,338.11,False,2024-12-01 21:37:00,-3.7172,-38.5437
69205217019,Loja A,Rio de Janeiro,RJ,404.96,False,2024-12-11 22:01:00,-22.9068,-43.1729
55701625671,Loja A,Rio de Janeiro,RJ,282.24,True,2024-12-11 08:49:00,-22.9068,-43.1729
44527891409,Loja A,Curitiba,PR,386.02,False,2024-12-30 15:17:00,-25.4284,-49.2733
63332663133,Loja D,Belo Horizonte,MG,421.15,True,2024-12-29 23:26:00,-19.9191,-43.9386
13575499231,Loja B,Belo Horizonte,MG,265.51,True,2024-12-18 17:08:00,-19.9191,-43.9386
10979653485,Loja B,Curitiba,PR,428.13,True,2024-12-25 16:53:00,-25.4284,-49.2733
89849992378,Loja X,Fortaleza,CE,359.3,False,2024-12-24 01:41:00,-3.7172,-38.5437
13575499231,Loja C,Salvador,BA,247.22,True,2024-12-30 21:12:00,-12.9714,-38.5014
29241750568,Loja B,Rio de Janeiro,RJ,234.23,False,2024-12-29 07:22:00,-22.9068,-43.1729
19836021835,Loja B,Belo Horizonte,MG,318.27,True,2024-12-02 01:50:00,-19.9191,-43.9386
63332663133,Loja B,Curitiba,PR,314.98,False,2024-12-12 10:28:00,-25.4284,-49.2733
52224086377,Loja C,Fortaleza,CE,235.45,True,2024-12-13 07:38:00,-3.7172,-38.5437
29241750568,Loja A,São Paulo,SP,295.07,True,2024-12-16 21:12:00,-23.5505,-46.6333
81909742873,Loja A,Fortaleza,CE,245.38,False,2024-12-23 03:05:00,-3.7172,-38.5437
21127242432,Loja B,Curitiba,PR,244.38,False,2024-12-29 09:51:00,-25.4284,-49.2733
29241750568,Loja A,Rio de Janeiro,RJ,180.74,False,2024-12-26 23:31:00,-22.9068,-43.1729
21988281646,Loja D,Curitiba,PR,440.44,False,2024-12-06 01:14:00,-25.4284,-49.2733
29241750568,Loja B,Salvador,BA,151.85,True,2024-12-30 23:21:00,-12.9714,-38.5014
67462158972,Loja C,Curitiba,PR,114.02,False,2024-12-19 00:25:00,-25.4284,-49.2733
67462158972,Loja C,Belo Horizonte,MG,213.66,True,2024-12-19 05:31:00,-19.9191,-43.9386
13575499231,Loja D,Belo Horizonte,MG,412.37,False,2024-12-20 12:36:00,-19.9191,-43.9386
89849992378,Loja A,Curitiba,PR,296.1,True,2024-12-02 09:52:00,-25.4284,-49.2733
33996388255,Loja B,Rio de Janeiro,RJ,372.0,True,2024-12-19 06:49:00,-22.9068,-43.1729
35316259519,Loja A,São Paulo,SP,301.69,False,2024-12-13 10:56:00,-23.5505,-46.6333
69930129946,Loja D,São Paulo,SP,481.84,False,2024-12-01 16:45:00,-23.5505,-46.6333
33996388255,Loja D,Fortaleza,CE,299.16,False,2024-12-18 10:48:00,-3.7172,-38.5437
35316259519,Loja D,Curitiba,PR,390.88,True,2024-12-17 11:44:00,-25.4284,-49.2733
10979653485,Loja C,Belo Horizonte,MG,249.12,False,2024-12-21 23:06:00,-19.9191,-43.9386
33996388255,Loja D,Curitiba,PR,302.78,False,2024-12-09 09:43:00,-25.4284,-49.2733
69205217019,Loja C,Salvador,BA,473.05,True,2024-12-22 12:00:00,-12.9714,-38.5014
19836021835,Loja C,Fortaleza,CE,207.1,True,2024-12-26 10:52:00,-3.7172,-38.5437
63332663133,Loja D,Curitiba,PR,384.29,False,2024-12-09 04:30:00,-25.4284,-49.2733
67462158972,Loja B,Fortaleza,CE,167.56,False,2024-12-03 02:59:00,-3.7172,-38.5437
69930129946,Loja C,Fortaleza,CE,212.76,False,2024-12-30 02:54:00,-3.7172,-38.5437
55701625671,Loja A,Fortaleza,CE,125.36,True,2024-12-13 07:19:00,-3.7172,-38.5437
63332663133,Loja D,São Paulo,SP,432.0,True,2024-12-24 03:49:00,-23.5505,-46.6333
10979653485,Loja D,Curitiba,PR,432.46,False,2024-12-10 13:28:00,-25.4284,-49.2733
19836021835,Loja B,Curitiba,PR,499.57,True,2024-12-25 18:50:00,-25.4284,-49.2733
33593347453,Loja B,Rio de Janeiro,RJ,129.99,True,2024-12-20 16:53:00,-22.9068,-43.1729
89849992378,Loja D,Curitiba,PR,113.26,False,2024-12-13 16:49:00,-25.4284,-49.2733
69930129946,Loja A,São Paulo,SP,186.56,False,2024-12-30 04:34:00,-23.5505,-46.6333
69205217019,Loja C,Rio de Janeiro,RJ,369.89,True,2024-12-06 21:37:00,-22.9068,-43.1729
67462158972,Loja D,São Paulo,SP,274.39,False,2024-12-07 21:53:00,-23.5505,-46.6333
13575499231,Loja A,Salvador,BA,181.67,True,2024-12-30 02:15:00,-12.9714,-38.5014
21988281646,Loja C,São Paulo,SP,126.9,True,2024-12-29 12:51:00,-23.5505,-46.6333
69930129946,Loja C,Curitiba,PR,382.76,True,2024-12-19 20:26:00,-25.4284,-49.2733
69205217019,Loja B,Belo Horizonte,MG,195.28,True,2024-12-19 14:00:00,-19.9191,-43.9386
52816175565,Loja C,Fortaleza,CE,369.09,True,2024-12-19 06:20:00,-3.7172,-38.5437
81909742873,Loja C,Belo Horizonte,MG,227.84,True,2024-12-18 18:30:00,-19.9191,-43.9386
69205217019,Loja B,Curitiba,PR,106.89,True,2024-12-15 23:27:00,-25.4284,-49.2733
89849992378,Loja A,Rio de Janeiro,RJ,405.38,True,2024-12-04 08:43:00,-22.9068,-43.1729
52816175565,Loja C,Salvador,BA,252.45,True,2024-12-30 07:25:00,-12.9714,-38.5014
